Sample ID	Tissue	Treatment	Timepoint	Species	B11	Na23	Mg26	Al27	P31	S34	K39	Ca44	Fe54	Mn55	Co59	Ni60	Cu63	Zn66	As75	Se78	Rb85	Sr88	Mo98	Cd111		NDVI800	NDVI850	reNDVI	PRI1	PRI2	PRI3	WBI	NDWI1	NDWI2	SR1	SR2	SR3	SR4	SR5	DWSI	SIPI	ARI1	ARI2	CRI1	CRI2	WCRI	CCI	CCI2	NIRv	R2131	R710	VIS_mean	NIR_mean	SWIR1_mean	SWIR2_mean	Chl	Car
E1.0_S20_21D_Ctrl_L	Leaf	Control	21 d	Sorghum bicolor	46.68102789	2.712164993	2041.805347	2.642976126	8645.230809	11061.10627	27250.99588	1450.506436	29.0051261	119.0666094	0.000847382	0.030329482	9.462317634	23.14605289	0.00260618	0.00365513	0.056586803	0.907751027	21.59860609	0.003361898		0.735399945	0.754887672	0.483302206	0.011396344	0.018363111	0.025035088	0.960728992	0.052328134	0.052261248	1.537110648	2.640229515	4.696823203	7.460835262	3.015200696	0.955022075	0.770090417	-0.015305102	-0.691091672	0.057386063	0.042080961	0.308093433	0.188798865	0.586969035	33.20649414	17.59960599	14.9617226	7.497057858	44.44625729	25.22478001	13.4729176	241.9512585	25.72205901
E1.0_S2_21D_Ctrl_L	Leaf	Control	21 d	Sorghum bicolor	20.92137052	9.010930233	1625.526319	2.394298021	6876.208009	9450.473609	27576.29877	652.0615365	61.17048044	84.3938937	0.001557443	0.023514673	8.578508818	18.97636298	0.002321712	0.009108563	0.074380928	0.40829571	13.13821534	0.002115566		0.733517115	0.756184136	0.463187163	0.010346958	0.018017576	0.02529532	0.96358425	0.047842421	0.047829697	1.509102239	2.524580705	4.910618973	7.591814886	2.848929852	0.924692239	0.775624662	-0.018471569	-0.806698522	0.064835417	0.046363847	0.320834474	0.210884464	0.571750254	32.03448269	17.44682322	15.31195625	7.388618012	43.04843145	24.78453086	13.30639518	230.3664593	23.88305979
E1.0_S22_21D_Ctrl_L	Leaf	Control	21 d	Sorghum bicolor	33.84625558	2.966508915	2143.439754	3.227798572	7851.063445	10887.59655	26293.43182	1371.383259	198.8888627	121.9118539	0.001412398	0.28758899	10.18015123	22.44487579	0.010391018	0.009046449	0.059651198	0.901013653	24.75772654	0.003810722		0.75402141	0.773572709	0.505463456	0.014398612	0.022164337	0.029429403	0.969687738	0.042898451	0.04286158	1.45337746	2.90540589	5.509920705	8.248960979	3.203260339	0.938806681	0.787143222	-0.02149712	-0.93700782	0.067144726	0.045647605	0.353790182	0.208828902	0.611315959	32.86598171	19.07571644	13.57810774	6.75236056	42.93954441	25.88561075	14.39237261	239.2099532	25.96950171
E1.0_S35_21D_FeEX_L	Leaf	FeEX	21 d	Sorghum bicolor	45.63469205	2.777363189	2070.797832	2.246081162	6234.538768	9799.559971	34163.73071	914.4667814	47.26923275	43.6073538	0.000412856	0.251615184	4.809750371	10.88946525	0.001204882	0.008763457	0.071106324	0.471693039	13.11383601	0.001943251		0.733977646	0.752029427	0.495413185	0.012906632	0.01957831	0.025823394	0.962443963	0.048654392	0.048612777	1.532438147	2.693533246	4.537572257	7.289909793	3.120014829	0.951487663	0.764315099	-0.013764911	-0.640834269	0.052261335	0.038496424	0.290106262	0.181249215	0.593958075	34.17079991	17.57730581	14.90195596	7.76532991	45.84989826	25.8311824	13.47979452	250.7256416	26.8650737
E1.0_S6_21D_FeEX_L	Leaf	FeEX	21 d	Sorghum bicolor	19.43543214	1.890429914	2199.26491	2.617712177	7869.305589	10728.16929	28810.72761	1033.186948	37.94155436	61.620974	0.000678099	0.023698806	6.20980498	14.9413677	0.001758838	0.005126538	0.059627339	0.698581373	16.77743388	0.002313338		0.733453898	0.753096824	0.485985791	0.011080134	0.018361441	0.025351886	0.965660038	0.047657494	0.047658028	1.470084277	2.696850839	4.921663436	7.414108969	3.032628	0.913644151	0.765744111	-0.019526657	-0.850569715	0.059318846	0.039792189	0.326872774	0.195130981	0.588735978	31.94882188	18.82812046	14.3377511	7.347491381	42.83376422	25.72779716	14.41173417	233.2404058	24.76907217
E1.0_S28_21D_FeEX_L	Leaf	FeEX	21 d	Sorghum bicolor	34.13921197	2.7607763	2708.764873	2.695772103	8444.647847	12511.35592	30411.07646	1333.471426	39.58056191	66.79920759	0.000687974	0.028052142	6.553700761	17.06934174	0.001701885	0.006170716	0.065922171	0.813622228	16.83536456	0.002594658		0.759951834	0.778992468	0.499657811	0.016906941	0.02420299	0.031252935	0.961763565	0.051470675	0.051461486	1.522602179	2.819621372	5.167756607	8.296748979	3.142772593	0.978581674	0.789504195	-0.019045309	-0.838574157	0.069159235	0.050113926	0.355233522	0.213808108	0.604750609	33.46104623	17.80572415	13.97348933	6.677631891	43.25166575	24.80548413	13.409915	240.6234569	26.25619635
E1.0_S12_21D_FeLim_L	Leaf	FeLim	21 d	Sorghum bicolor	20.93112278	3.967312535	2868.626536	5.648113508	9919.650935	13863.32475	34237.81027	2285.812693	9.123160796	398.5349587	0.001422288	0.054765843	11.07086091	26.473416	0.004337184	0.014970394	0.077145733	1.447287107	34.32334115	0.005205659		0.392578051	0.507003267	0.105505187	-0.020360289	-0.014590652	-0.009127303	0.969550847	0.041644994	0.041785313	1.418399277	1.062254525	3.090086268	4.276676777	1.231219602	0.360380555	0.670146477	-0.001222493	-0.052917935	0.031050842	0.029828348	0.081733837	0.163287514	0.152821358	16.99348152	19.142884	35.04834522	17.91467708	42.65498374	26.21550411	14.51029691	88.35894638	-7.899886615
E1.0_S43_21D_FeLim_L	Leaf	FeLim	21 d	Sorghum bicolor	12.43230319	3.919411968	1532.798883	2.85471003	5991.666855	10150.03881	37195.45387	556.4131401	31.57031577	58.59101531	0.000853559	0.068372322	8.575824603	17.05394009	0.002824232	0.014266695	0.108053049	0.306123745	12.68151114	0.002027329		0.238054848	0.337425064	0.051058117	-0.028325073	-0.023868246	-0.019717599	0.96663818	0.043933999	0.044052484	1.46592006	0.853643607	1.993197589	2.796529197	1.101197779	0.196090927	0.574127783	-0.000320184	-0.013601867	0.019416865	0.019096681	0.061008764	0.093073629	0.068379267	10.11290638	17.47546175	38.38708271	23.43353047	41.84029345	24.81703704	13.31850084	36.90213037	-17.55536272
E1.0_S44_21D_FeLim_L	Leaf	FeLim	21 d	Sorghum bicolor	28.83337935	5.363995882	2128.631641	8.366526939	7725.53133	12927.55619	28167.02926	2779.59952	18.22748653	141.8140263	0.011165841	0.126454083	10.88383562	308.9951787	0.00458763	0.015934508	0.126350167	1.194011743	19.48168606	0.003468147		0.420783435	0.542307381	0.114088169	-0.025567365	-0.01926598	-0.013274712	0.968833438	0.043271848	0.043367993	1.459703879	1.067569726	3.369214212	4.743316064	1.255546764	0.403296461	0.69968897	-0.001743302	-0.072824157	0.036459097	0.034715795	0.091052533	0.17443595	0.169022087	17.57767423	17.74540186	33.13201311	16.22787526	41.18680246	24.48520647	13.40617386	93.32663017	-6.116176686
E1.0_S36_21D_ZnEx_L	Leaf	ZnEx	21 d	Sorghum bicolor	11.27601708	4.408154516	1251.383629	5.637017059	4463.615065	7928.564616	26309.45346	1013.679548	158.6477079	30.11550742	0.001385219	0.053684732	6.048212145	50.0373782	0.006415404	0.005114474	0.0546864	0.639274165	12.11710563	0.002079633		0.741464204	0.7647137	0.45858752	0.014860465	0.022865109	0.030400454	0.970368096	0.041858204	0.041851321	1.429715736	2.66902909	5.308334581	7.845649286	2.803721304	0.887801034	0.776489198	-0.018974142	-0.831429183	0.067521018	0.048546876	0.331062897	0.227668431	0.568326108	32.49026913	19.54855812	15.60369055	7.283109011	43.21199285	26.57005481	14.87673095	232.192907	24.02070298
E1.0_S51_21D_ZnEx_L	Leaf	ZnEx	21 d	Sorghum bicolor	8.086438056	3.922317725	1258.806071	2.505029214	6191.194647	9530.523262	34554.24496	768.1243063	66.18487687	31.98498828	0.000957826	0.048182177	7.004077995	68.73730404	0.002899024	0.011082893	0.069155835	0.554901868	13.90729492	0.002295158		0.723368494	0.747392386	0.43879668	0.016718426	0.024210502	0.031154512	0.96970599	0.041281431	0.041275857	1.413662938	2.564242025	4.917496888	7.190592083	2.656611291	0.850691383	0.759464262	-0.016364375	-0.708619833	0.061469942	0.045105566	0.307595991	0.218652654	0.544977564	31.32372937	19.37392164	16.25680279	7.720190165	42.64892518	26.50284487	14.78514422	223.5168353	22.57821707
E1.0_S70_21D_ZnEx_L	Leaf	ZnEx	21 d	Sorghum bicolor	27.69670353	4.462858122	1016.723817	4.401252673	7009.051683	13677.20763	33060.07715	2117.736133	202.21907	176.3895415	0.001550745	0.045384855	10.38527784	161.6096945	0.009071793	0.008380397	0.049530504	1.668702872	38.84990368	0.006902418		0.729420934	0.74368922	0.49338944	0.012792574	0.019100353	0.024975204	0.978952077	0.03175543	0.031621155	1.322793224	3.165185318	5.082128559	6.894356658	3.113861716	0.841312603	0.748515034	-0.015844851	-0.69224639	0.051658028	0.035813177	0.32418717	0.164887665	0.591041459	31.86770265	21.82427905	14.04721658	7.418095263	43.30983842	28.96481306	16.75458513	238.9001323	25.42358408
E1.0_S1_21D_ZnLim_L	Leaf	ZnLim	21 d	Sorghum bicolor	25.38128237	3.36631038	1794.299792	4.542580082	8182.162628	7212.655133	23103.60737	1135.806302	26.47404729	51.84920231	0.000707011	0.027978263	5.206771138	8.023928693	0.00229824	0.004808511	0.049511292	0.803933704	12.43280278	0.001684058		0.747650248	0.766347845	0.504927891	0.012528212	0.019481904	0.02647707	0.962848538	0.050486113	0.050464893	1.514827371	2.79101634	4.977591291	7.861625374	3.203127284	0.963056525	0.779826678	-0.01845928	-0.81791446	0.061636522	0.043177242	0.333043353	0.195783337	0.607281252	33.1277256	18.21559044	13.83572479	7.017147373	43.60783349	25.29735702	13.89060947	241.8312741	26.3217306
E1.0_S37_21D_ZnLim_L	Leaf	ZnLim	21 d	Sorghum bicolor	45.64354902	6.093376956	3174.722617	4.284721077	8337.510578	12653.20892	22052.43766	4067.336946	46.63487478	636.2706943	0.002840911	0.21527615	11.72973386	75.64684037	0.003253325	0.008987337	0.051755338	3.02198668	35.92014131	0.005525077		0.777853265	0.789440751	0.551801513	0.016304321	0.023592876	0.030449108	0.977495502	0.033032549	0.032951603	1.360725511	3.714575289	5.890100369	8.47813584	3.689914637	0.933097758	0.790204634	-0.019304274	-0.836367327	0.068852193	0.049547919	0.400272871	0.18081771	0.648133688	33.70088186	21.66845528	11.74300455	5.960696324	42.85510449	27.96976511	16.3210538	250.1703686	28.30382428
E1.0_S32_21D_ZnLim_L	Leaf	ZnLim	21 d	Sorghum bicolor	23.99426279	3.145433642	2063.935477	3.476425984	8633.854405	8021.603698	24314.90751	1315.891838	38.40164965	69.11683966	0.001427144	0.030904177	5.373216015	11.93510763	0.002103267	0.014467884	0.051595899	0.938025312	14.98536416	0.001715908		0.751850824	0.770471048	0.510774564	0.006132968	0.013456105	0.020678767	0.972250161	0.04010235	0.040059588	1.441807477	2.973875905	5.50528181	8.118454707	3.273209598	0.935600068	0.785880158	-0.020900995	-0.921149704	0.066913439	0.046012444	0.348998964	0.19252562	0.616767673	33.13560678	19.04718416	13.46112543	6.813828296	43.52972284	26.58936832	14.58471238	243.5535367	26.39114301
E1.0_P24_0H_Ctrl_R	Root	Control	0 h	Populus trichocarpa	24.51279575	50.93366462	2831.628169	16.59938386	7011.384131	32133.95918	44165.80708	1585.863752	683.7203154	294.7764126	0.009286764	0.466546381	20.91941143	68.22545802	0.016127714	0.001011701	1.72343546	3.142918613	212.3430099	0.070184781																																	
E1.0_P32_0H_Ctrl_R	Root	Control	0 h	Populus trichocarpa	27.48738059	153.0748691	2821.636962	9.269093031	6810.253662	48810.5333	40177.14286	1673.291508	680.426846	302.0438839	0.011382505	0.322378143	21.35215679	174.6936847	0.01418223	0.014835695	0.907913354	3.282019525	219.7984794	0.064765338																																	
E1.0_P34_0H_Ctrl_R	Root	Control	0 h	Populus trichocarpa	30.96881452	51.29621177	2201.671025	29.3036623	4141.9966	27490.07455	30569.7385	1282.56763	883.221944	607.0104346	0.010293267	0.299313333	17.9556573	167.3422876	0.006368751	-0.011377826	0.572444982	4.015835372	201.3617895	0.063176038																																	
E1.0_P35_0H_Ctrl_R	Root	Control	0 h	Populus trichocarpa	18.24261126	90.15515094	2460.975883	10.38347407	6291.683776	46596.27049	41590.67055	1497.476885	615.9694537	251.0877289	0.006511448	0.288877865	19.92109684	74.21614237	0.011829947	0.012972574	0.376546649	2.87551344	188.4583507	0.060517592																																	
E1.0_P2_1H_Ctrl_R	Root	Control	1 h	Populus trichocarpa	14.82503446	155.7431988	2861.093501	4.249217223	6128.324084	46692.4399	41859.39678	1305.485863	330.0742524	201.3249726	0.00733681	0.236140052	24.56087567	53.3292159	0.006026683	0.006112606	0.54203655	2.457310556	200.3293214	0.050348486																																	
E1.0_P21_1H_Ctrl_R	Root	Control	1 h	Populus trichocarpa	18.34513483	115.8613479	3264.833944	4.931213595	5346.425168	44768.52778	38966.12851	1401.945387	539.6685721	374.5648926	0.010487148	0.21114676	19.95790388	101.766777	0.007591714	0.010118403	0.616237593	2.42428954	180.2704609	0.050489861																																	
E1.0_P27_1H_Ctrl_R	Root	Control	1 h	Populus trichocarpa	14.42307451	107.818339	3081.941996	4.075419515	5372.178151	42646.87308	36632.0629	1177.147316	385.9339112	351.1775835	0.005197689	0.420400152	23.87412486	67.11343498	0.007394006	0.000223335	1.158344355	2.141493836	179.3155538	0.054347795																																	
E1.0_P26_1H_FeEX_R	Root	FeEX	1 h	Populus trichocarpa	53.04030881	230.0802355	3783.302651	11.62145696	5471.229274	52064.09006	28587.732	1738.151214	340.772289	284.172608	0.009453391	0.277186236	14.55276733	74.73578155	0.015113992	0.018906407	0.748463174	3.310762136	172.1180148	0.046291608																																	
E1.0_P29_1H_FeEX_R	Root	FeEX	1 h	Populus trichocarpa	16.28010989	114.7495664	3248.06256	6.682196387	6396.530714	46293.74953	41127.03474	1324.612594	615.4899753	381.8306856	0.007424231	0.164099517	17.80245545	53.57073946	0.009984265	0.013441164	1.024782878	2.282732446	206.0603654	0.05972867																																	
E1.0_P16_1H_FeEX_R	Root	FeEX	1 h	Populus trichocarpa	16.8424326	200.6997158	3313.679426	7.333196491	5780.417658	47966.77819	39888.57695	1360.030608	356.0704619	281.0680791	0.006482081	0.215813224	16.66136819	53.37479523	0.011909877	0.016825822	0.750706937	2.622514358	186.8350452	0.050588308																																	
E1.0_P3_1H_FeLim_R	Root	FeLim	1 h	Populus trichocarpa	27.49171577	341.5269117	3518.824927	10.55698114	6049.492378	46419.28872	32182.40784	1833.841229	356.6339449	260.4107916	0.008509492	0.36480616	25.75518888	63.53331684	0.014980678	0.018722523	0.792605698	3.572796367	166.2904481	0.052456288																																	
E1.0_P23_1H_FeLim_R	Root	FeLim	1 h	Populus trichocarpa	28.603209	225.9656292	2970.374591	8.169304287	6466.298853	48729.35044	36819.99207	1759.35853	513.2429844	243.6886425	0.007713303	0.357415558	30.03426221	52.682701	0.005895338	0.072365771	0.396321237	3.591862127	227.269419	0.067880356																																	
E1.0_P14_1H_FeLim_R	Root	FeLim	1 h	Populus trichocarpa	22.62006185	153.5022019	3037.928328	7.096864828	5292.432979	36559.16878	33767.23838	1327.143325	675.6704823	356.314323	0.006791628	0.4399343	25.16775869	48.80457811	0.021561889	0.025592897	0.594676702	4.030439661	195.1542435	0.053045947																																	
E1.0_P12_1H_ZnEx_R	Root	ZnEx	1 h	Populus trichocarpa	25.21787501	196.6671635	4082.742064	5.251281422	5501.7571	44359.26072	31736.12601	1547.209113	288.8706578	310.5787933	0.00787882	0.474637576	25.53511828	141.5179734	0.011072262	0.000422045	0.657515556	3.78637337	178.1486146	0.052943001																																	
E1.0_P8_1H_ZnEx_R	Root	ZnEx	1 h	Populus trichocarpa	36.63799719	232.240655	4106.924487	8.201862495	6578.751348	55777.31465	27373.94337	1853.561391	482.1824296	653.8533441	0.010855956	0.310460888	20.11119016	155.0740941	0.02085587	0.010463257	1.07318581	3.901375548	174.529128	0.054656882																																	
E1.0_P25_1H_ZnEx_R	Root	ZnEx	1 h	Populus trichocarpa	23.08867725	120.1843535	3129.268995	6.640257697	5834.150105	45500.31956	38158.35973	1519.08213	547.2331471	299.7650637	0.010062613	1.968421225	20.96294455	147.8958614	0.013434171	0.004348139	1.046414731	3.175947548	170.8719484	0.04958054																																	
E1.0_P1_1H_ZnLim_R	Root	ZnLim	1 h	Populus trichocarpa	26.84271814	134.1575191	3782.506769	11.81777098	6896.905496	39648.20687	39668.62693	1507.733924	1022.98174	764.6991567	0.018707104	0.479948039	31.6434666	80.22843487	0.013917151	0.051285749	0.583513994	2.855592698	252.1342909	0.065492163																																	
E1.0_P5_1H_ZnLim_R	Root	ZnLim	1 h	Populus trichocarpa	19.62330676	106.7976549	2418.421199	6.916543308	5146.745553	37018.66379	32301.33164	1242.813068	799.8593546	430.3240832	0.008180762	0.147110413	24.70847419	42.45226251	0.012875918	0.00188052	0.534114165	2.306636772	195.3914182	0.055059196																																	
E1.0_P19_1H_ZnLim_R	Root	ZnLim	1 h	Populus trichocarpa	22.57402307	171.8425082	3179.375718	8.316702684	6423.348409	45677.83653	34661.71841	1441.972634	806.4735145	453.5947823	0.013659136	1.181852117	28.46845152	70.62790473	0.011576859	0.001405994	0.815745192	2.816975321	228.2067317	0.071268488																																	
E1.0_P11_2D_Ctrl_R	Root	Control	2 d	Populus trichocarpa	22.39780655	90.52680076	1703.960958	9.879952426	4578.98528	30587.54038	29792.03735	1424.754001	653.831613	308.7680294	0.006880994	0.139594208	20.9295334	55.89755911	0.012131924	0.012591999	0.314068272	2.431373211	141.9645692	0.058915304																																	
E1.0_P17_2D_Ctrl_R	Root	Control	2 d	Populus trichocarpa	21.04382633	134.9898716	1659.145031	12.79575799	5180.763906	35106.65881	23753.61431	1559.971594	1057.329611	895.0070338	0.017101496	0.273537286	12.87707548	67.22262883	0.013675287	-0.018244081	1.040002998	2.874481498	127.9065054	0.042516928																																	
E1.0_P13_2D_Ctrl_R	Root	Control	2 d	Populus trichocarpa	14.64970671	97.33480635	2143.748714	3.896023298	5080.118338	37718.80621	33989.0222	1227.815181	331.6362522	561.6765349	0.00666722	0.325806258	18.75957162	43.10035919	0.009715953	-0.000230662	0.456469894	2.126112372	156.9397649	0.043144345																																	
E1.0_P6_2D_FeEX_R	Root	FeEX	2 d	Populus trichocarpa	24.68017697	328.2034305	1959.497654	18.66901687	5951.964936	34390.64933	27963.29088	1559.76673	1009.886933	314.3248618	0.006598859	0.277968561	16.73545447	144.8539882	0.011919816	-0.028958523	0.348996332	3.097098377	161.294575	0.048800093																																	
E1.0_P10_2D_FeEX_R	Root	FeEX	2 d	Populus trichocarpa	11.92102657	199.7876463	2066.007159	5.662824141	5811.933315	44174.51902	36835.73485	1310.824678	481.0001608	211.1287327	0.00643145	0.162082075	12.54567456	37.29804015	0.009784567	0.003517531	0.522306319	2.153522617	153.9596401	0.045669732																																	
E1.0_P31_2D_FeEX_R	Root	FeEX	2 d	Populus trichocarpa	22.24211262	233.335239	1885.2334	25.9034361	6348.099775	47093.99011	36908.41988	1572.122889	855.2708759	426.0401588	0.009790387	0.246096763	10.26500498	74.65686015	0.009017619	0.01127107	0.685720495	2.978027613	179.7406422	0.071986433																																	
E1.0_P22_2D_FeLim_R	Root	FeLim	2 d	Populus trichocarpa	38.21119816	102.7494647	2683.818022	21.93088773	4479.362623	40488.01037	33855.24073	1321.709094	226.6053673	338.0852975	0.011506277	0.297749263	72.67056078	84.80089124	0.023659866	-0.008472708	0.51417502	2.528480648	120.2421897	0.040787369																																	
E1.0_P7_2D_FeLim_R	Root	FeLim	2 d	Populus trichocarpa	14.743046	48.5706042	2645.966447	7.209196543	4832.541221	41493.23162	36659.83258	1262.402383	200.959853	353.3347783	0.007582227	0.264871288	59.02253048	61.76603919	0.007699992	0.011991911	0.561783814	2.050111737	125.9393407	0.035285675																																	
E1.0_P30_2D_FeLim_R	Root	FeLim	2 d	Populus trichocarpa	15.9472411	53.38419994	2071.040222	9.598786727	4693.759427	30527.03873	31983.39821	1263.392191	498.1525138	353.5633089	0.004824518	0.208038221	55.64544914	41.22997646	0.010586513	0.013906906	0.619842788	2.268802888	138.3211961	0.037597452																																	
E1.0_P4_2D_ZnEx_R	Root	ZnEx	2 d	Populus trichocarpa	16.53893005	174.4823836	2074.494315	17.52038567	4588.737426	42946.18228	36950.37185	1283.403188	425.3194857	192.6363958	0.004858588	0.158654923	42.51550086	412.2783663	0.011539514	0.005633713	0.398980592	2.345321851	139.3076712	0.040355746																																	
E1.0_P15_2D_ZnEx_R	Root	ZnEx	2 d	Populus trichocarpa	15.19403658	131.1676229	2049.125742	16.697677	5273.293322	41715.34436	36333.6704	1263.532707	454.7519493	245.9875185	0.005035372	0.149829448	37.60945867	407.5584862	0.009375694	0.014334444	0.594528303	2.353862187	157.6488162	0.046220471																																	
E1.0_P20_2D_ZnEx_R	Root	ZnEx	2 d	Populus trichocarpa	17.21549211	141.1605982	2144.45216	7.753011852	5200.391239	45715.98709	34770.93327	1287.67892	629.5244367	298.8887022	0.005029182	0.16664191	33.92728162	421.2429481	0.009835502	0.005073545	0.623035173	2.454931021	154.9433591	0.047480662																																	
E1.0_P9_2D_ZnLim_R	Root	ZnLim	2 d	Populus trichocarpa	14.2192765	147.5577578	2740.824557	8.653669002	5168.032105	39575.41134	36622.65879	1478.69246	383.7896608	616.8228824	0.028728538	0.127719337	15.69543645	73.74280794	0.008706978	0.011281876	0.492784737	2.436527515	134.5932615	0.044001114																																	
E1.0_P18_2D_ZnLim_R	Root	ZnLim	2 d	Populus trichocarpa	14.09531108	92.23261131	2493.796452	19.43608069	6252.269164	40330.5188	36658.89041	1469.716783	883.7686158	562.1624938	0.035034121	0.566365588	18.6219174	68.29898178	0.018864788	0.014041938	0.7227055	2.737103608	200.1501444	0.062565043																																	
E1.0_P28_2D_ZnLim_R	Root	ZnLim	2 d	Populus trichocarpa	16.1697596	137.79823	2550.923422	12.02583945	4897.872137	41495.06806	38453.40367	1329.516155	495.8932243	444.2750536	0.017650973	0.468071588	17.12965476	29.92724276	0.010425312	-0.005213584	0.572898489	2.74694684	163.9849525	0.050174463																																	
E1.0_P11_4D_Ctrl_R	Root	Control	4 d	Populus trichocarpa	17.33872655	39.76157024	2185.118893	3.53063087	4639.025035	30837.58444	31727.70567	1231.995567	539.7225682	267.7929845	0.005118883	0.130325824	15.59547896	41.23118666	0.005264799	0.016156997	0.287467942	2.025510519	123.6030626	0.035282802																																	
E1.0_P17_4D_Ctrl_R	Root	Control	4 d	Populus trichocarpa	24.06174738	57.37395718	2960.773377	5.178704401	5016.858026	38061.27232	35745.30971	1263.408557	528.2618624	291.8379503	0.005954801	0.275328524	15.65320882	44.717696	0.005757704	-0.003410983	0.47048553	2.125840505	151.3895624	0.043245562																																	
E1.0_P13_4D_Ctrl_R	Root	Control	4 d	Populus trichocarpa	16.4224077	40.25811494	2399.533887	4.699369318	5846.808155	37075.47221	36060.50934	1365.965504	827.0734087	399.3677351	0.006425766	0.137959171	14.74791831	41.71370625	0.009525017	-0.000998263	0.691954043	2.363991916	172.6926355	0.050214649																																	
E1.0_P6_4D_FeEX_R	Root	FeEX	4 d	Populus trichocarpa	24.5013294	273.3840761	2099.610739	16.9427673	5280.806762	38424.71166	34673.0254	1350.583893	883.7766876	150.9676392	0.004311446	0.161720696	14.0774416	43.69115721	0.008945667	0.027622313	0.340514237	2.456121359	194.8910488	0.057218438																																	
E1.0_P10_4D_FeEX_R	Root	FeEX	4 d	Populus trichocarpa	12.51912103	275.7108748	1657.835543	6.177144319	4751.231156	30567.95679	30866.56945	1238.157042	566.7748185	228.7410423	0.00387972	0.318967165	9.673649134	29.72796765	0.007856871	0.011875936	0.406355949	2.018130536	128.9309406	0.032748603																																	
E1.0_P31_4D_FeEX_R	Root	FeEX	4 d	Populus trichocarpa	21.77351582	284.7999192	2210.547523	14.90006406	7964.480985	44580.4755	44832.61666	1624.356455	945.524006	142.1035748	0.004598944	0.166837846	15.10006006	39.95593294	0.008494971	0.004895444	0.554562823	2.779265756	236.6719754	0.062647374																																	
E1.0_P22_4D_FeLim_R	Root	FeLim	4 d	Populus trichocarpa	15.97295499	37.15151917	2321.920278	6.744535171	4833.22258	31919.22259	29943.67815	1152.50013	413.2479319	673.2458935	0.013017946	0.092563731	68.38950425	70.66196974	0.006039661	0.011009573	0.424393909	1.974381275	132.9999532	0.039074877																																	
E1.0_P7_4D_FeLim_R	Root	FeLim	4 d	Populus trichocarpa	12.74045117	63.1181009	2624.756898	5.948399813	5057.378697	33618.27956	33425.63484	1213.937702	321.1494644	833.3688474	0.013334675	0.209327251	74.07357238	77.36255114	0.006831122	0.019898463	0.470286201	2.074771057	134.1505429	0.046045053																																	
E1.0_P30_4D_FeLim_R	Root	FeLim	4 d	Populus trichocarpa	13.98417946	42.11660183	2436.834276	8.473605099	5486.397191	33127.08123	34626.1853	1289.683476	290.1882747	478.8360877	0.008311737	0.059448073	68.53696874	53.47065686	0.008479245	0.015029824	0.498788084	2.115739107	152.7530885	0.043033901																																	
E1.0_P4_4D_ZnEx_R	Root	ZnEx	4 d	Populus trichocarpa	12.50085275	67.38027672	1448.631268	5.317111831	5338.900517	34303.35334	31738.82359	1188.447771	814.1193111	218.7853646	0.005626396	0.233753692	45.03753088	694.6724728	0.007929921	0.005419915	0.372748615	2.182370821	116.6574687	0.033375534																																	
E1.0_P15_4D_ZnEx_R	Root	ZnEx	4 d	Populus trichocarpa	22.49054015	57.79215396	1865.5617	9.166910942	5174.818683	37931.98036	33754.25336	1355.077928	823.9568529	184.5229115	0.008920453	0.113494017	48.30101055	675.4010204	0.007059999	0.009024977	0.612732455	2.301514535	142.4075248	0.043638257																																	
E1.0_P20_4D_ZnEx_R	Root	ZnEx	4 d	Populus trichocarpa	19.62532572	39.02569986	1542.468678	10.12345011	5234.755449	27766.58287	29916.55374	1369.769066	1336.161161	376.8696823	0.006770364	0.441820724	43.34594233	650.1626302	0.010693156	0.014960246	0.502370146	2.500457148	147.3190364	0.043260243																																	
E1.0_P9_4D_ZnLim_R	Root	ZnLim	4 d	Populus trichocarpa	26.92051411	35.72896296	2708.488142	34.15383844	5549.771339	41846.3969	35968.08227	1347.27032	289.1199214	323.9316078	0.016749361	0.353587081	15.92833259	33.21634166	0.010149343	0.023117662	0.459357006	2.473240249	129.541097	0.040496023																																	
E1.0_P18_4D_ZnLim_R	Root	ZnLim	4 d	Populus trichocarpa	37.51082893	58.38423566	2951.635009	15.79717487	5821.880679	43669.38048	39814.03469	1428.603723	275.5941421	263.1232094	0.015991358	0.36103539	14.10939122	94.46552345	0.006911064	0.051430219	0.772809313	2.431777184	129.8946816	0.038001773																																	
E1.0_P28_4D_ZnLim_R	Root	ZnLim	4 d	Populus trichocarpa	17.93198579	32.09627031	2390.492302	4.6378818	5030.412444	36895.67448	35085.50455	1327.344264	439.071067	408.7200729	0.018088217	0.240718662	13.75416498	24.67014124	0.009249721	0.00610993	0.433031426	2.342029371	144.3730767	0.044016676																																	
E1.0_P2_7D_Ctrl_R	Root	Control	7 d	Populus trichocarpa	15.22367681	98.01426789	2272.452666	6.386064317	4728.92851	32899.36539	29887.35177	1281.737799	466.131915	537.6732507	0.005577066	0.10227049	19.74691093	40.84857792	0.006625135	0.013488598	0.250322927	2.194808038	138.4774947	0.040521465																																	
E1.0_P21_7D_Ctrl_R	Root	Control	7 d	Populus trichocarpa	16.66482659	94.56344268	3230.461301	6.775766332	5337.679675	35582.68366	38780.26971	1330.008595	164.7832097	229.6999057	0.006080901	0.103972838	16.25049411	50.11851345	0.082713684	0.007413634	0.345924877	2.112053031	107.6450899	0.028607872																																	
